,hotel_name,rating,room_description,price,location_descirption,hotel_link,long_description
470,Home to Home Barcelona,8.6,"Apartment with Balcony
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 45m²
2 beds (1 double, 1 sofa bed)
Only 1 left at this price on our site","€ 4,418","Sants-Montjuïc, BarcelonaShow on map2.6 km from centreMetro access",https://www.booking.com/hotel/es/home-to-home-barcelona.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=469&sr_order=popularity&srpvid=fb89a2ec06f10296&srepoch=1706656311&all_sr_blocks=54275704_247002750_0_0_0&highlighted_blocks=54275704_247002750_0_0_0&matching_block_id=54275704_247002750_0_0_0&sr_pri_blocks=54275704_247002750_0_0_0__441755&from=searchresults#hotelTmpl,"You're eligible for a Genius discount at Home to Home Barcelona! To save at this property, all you have to do issign in.Set just 500 metres from Plaza Espanya, Home to Home Barcelona offers modern, air-conditioned apartments with free Wi-Fi. There is a shared terrace with a chill out zone and views of Montjuic.

Decorated in a minimalistic style, each apartment includes a living-dining area with a sofa bed and flat-screen satellite TV. Their kitchens are equipped with a microwave, electric hob, dishwasher and washer-dryer.

A wide range of shops, restaurants and bars can be found in the area. Arenas Shopping Centre is a 10-minute walk from the apartments and offers great views of the city from its rooftop.

Fira de Barcelona Convention Centre can also be reached in 10 minutes’ walk. Espanya Metro Station is 500 metres away and connects with Plaza Catalunya. Airport buses also stop in Plaza Espanya."
471,Habitat Apartments Rambla Deluxe,8.4,"Luxury Three-Bedroom Apartment
Entire apartment • 3 bedrooms • 2 bathrooms • 120m²
6 single beds
Only 1 left at this price on our site","€ 5,077","Eixample, BarcelonaShow on map450 m from centreMetro accessBeach nearby",https://www.booking.com/hotel/es/habitat-apartments-rambla-deluxe.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=470&sr_order=popularity&srpvid=fb89a2ec06f10296&srepoch=1706656311&all_sr_blocks=57546303_88418230_0_0_0&highlighted_blocks=57546303_88418230_0_0_0&matching_block_id=57546303_88418230_0_0_0&sr_pri_blocks=57546303_88418230_0_0_0__507700&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"You're eligible for a Genius discount at Habitat Apartments Rambla Deluxe! To save at this property, all you have to do issign in.Located just 350 metres from Barcelona’s Plaza Catalunya, the elegant, modern apartments at Habitat Apartments Rambla Deluxe offer free Wi-Fi and air conditioning. Passeig de Gracia Metro Station is 250 metres away.

Featuring a stylish décor and large windows overlooking the streets, the apartments include a lounge area with a flat-screen TV and DVD player. Their kitchens are equipped with an oven, microwave and washing machine.

Passeig de Gracia and Rambla Catalunya boulevards offer a wide range of designer brands and fashion shops. There is also a wide range of dining options and bars in the area.

Airport buses leave from Plaza Catalunya, while Airport Trains stop at Passeig de Gracia Train Station. You can reach the beach in a 10-minute metro ride."
472,Habitat Apartments Grace,8.0,"Apartment
Entire apartment • 4 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 110m²
5 beds (2 singles, 1 extra-large double, 2 large doubles)
Only 1 left at this price on our site","€ 8,321","Eixample, BarcelonaShow on map1.3 km from centreMetro accessBeach nearby",https://www.booking.com/hotel/es/habitat-apartments-grace.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=471&sr_order=popularity&srpvid=fb89a2ec06f10296&srepoch=1706656311&all_sr_blocks=412435602_125750774_0_0_0&highlighted_blocks=412435602_125750774_0_0_0&matching_block_id=412435602_125750774_0_0_0&sr_pri_blocks=412435602_125750774_0_0_0__832100&from=searchresults#hotelTmpl,"You're eligible for a Genius discount at Habitat Apartments Grace! To save at this property, all you have to do issign in.Located in Barcelona within 1.1 km of La Pedrera and less than 1 km of Sagrada Familia, Habitat Apartments Grace provides accommodation with free WiFi, seating area and a kitchen. The property has city views and is 1.1 km from Casa Batllo and 1.4 km from Passeig de Gracia. The apartment features family rooms.

The apartment complex will provide guests with air-conditioned units with a desk, a coffee machine, a dishwasher, an oven, a safety deposit box, a flat-screen TV, a balcony and a private bathroom with a shower. A microwave, a toaster and fridge are also provided, as well as a kettle. At the apartment complex, every unit includes bed linen and towels.

Popular points of interest near the apartment include Passeig de Gracia Metro Station, Palau de la Musica Catalana and Tivoli Theatre. The nearest airport is Barcelona El Prat, 14 km from Habitat Apartments Grace, and the property offers a paid airport shuttle service."
473,Catalonia La Maquinista,8.5,"Standard Double or Twin Room
Beds: 1 double or 2 singles
Free cancellation
No prepayment needed – pay at the property","€ 1,199","Sant Andreu, BarcelonaShow on map6.3 km from centre",https://www.booking.com/hotel/es/catalonialamaquinista.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=472&sr_order=popularity&srpvid=fb89a2ec06f10296&srepoch=1706656311&all_sr_blocks=9083702_360707133_0_2_0&highlighted_blocks=9083702_360707133_0_2_0&matching_block_id=9083702_360707133_0_2_0&sr_pri_blocks=9083702_360707133_0_2_0__119880&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Catalonia La Maquinista is ideally located next to the La Maquinista Shopping Centre in Barcelona’s Sant Andreu District. Plaza de Catalunya is just a 15-minute Metro journey away.

The Maquinista’s bright rooms have air conditioning and flat-screen smart TV equipped with Chromecast app. All rooms have a work desk and safe. Free Wi-Fi is available throughout the hotel.

The hotel restaurant serves a buffet breakfast and Mediterranean cuisine for lunch and dinner. The neighbouring Maquinista Shopping Centre has a selection of cinemas, a bowling alley, as well as cafés and bars.

Catalonia La Maquinista is 500 metres from Barcelona’s ring road, the B10 Ronda del Litoral, connecting guests to the beach in 10 minutes.

Sant Andreu Metro and Railway Station is just a 10-minute walk from Catalonia La Maquinista and has direct trains to Passeig de Gràcia and to El Prat Airport. Plaza Catalunya and Las Ramblas are 8 Metro stops away.

As with reservations of more than 4 rooms, special conditions and supplements will apply to those of more than 8 nights."
474,Stay U-nique Apartments Rossello,7.7,"Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 60m²
4 beds (2 singles, 1 double, 1 sofa bed)
Only 1 left at this price on our site","€ 6,892","Eixample, BarcelonaShow on map1.4 km from centreMetro access",https://www.booking.com/hotel/es/barcelona-modernism-apartments.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=473&sr_order=popularity&srpvid=fb89a2ec06f10296&srepoch=1706656311&all_sr_blocks=130288906_247002598_6_0_0&highlighted_blocks=130288906_247002598_6_0_0&matching_block_id=130288906_247002598_6_0_0&sr_pri_blocks=130288906_247002598_6_0_0__689226&from=searchresults#hotelTmpl,"You're eligible for a Genius discount at Stay U-nique Apartments Rossello! To save at this property, all you have to do issign in.Located in Barcelona, just a 15-minute walk from Gaudi’s Sagrada Familia, U-nique Rosello offer self-catering accommodation with free WiFi. Verdaguer Metro Station is 300 metres away.

These modern, air-conditioned apartment come with 2 bedrooms, 1 bathroom and 1 toilet. Their living rooms include a sofa bed, TV and dining area. The kitchen is equipped with a microwave, coffee machine, kitchenware and electric kettle.

You will find many restaurants in the surrounding streets and the nearest supermarket is 3 minutes’ walk away.

Gaudi’s La Pedrera is 550 metres from U-nique Rosello and a 10-minute walk will take you to Passeig de Gràcia Train Station, with direct trains to Barcelona El Prat Airport."
475,Habitat Apartments Ferran,8.2,"Apartment with Terrace
Entire apartment • 4 bedrooms • 1 living room • 3 bathrooms • 1 kitchen • 185m²
5 extra-large double beds
Only 1 left at this price on our site","€ 9,957","Ciutat Vella, BarcelonaShow on map0.8 km from centreMetro accessBeach nearby",https://www.booking.com/hotel/es/habitat-apartments-ferran.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=474&sr_order=popularity&srpvid=fb89a2ec06f10296&srepoch=1706656311&all_sr_blocks=86623303_88418498_0_0_0&highlighted_blocks=86623303_88418498_0_0_0&matching_block_id=86623303_88418498_0_0_0&sr_pri_blocks=86623303_88418498_0_0_0__995700&from=searchresults#hotelTmpl,"You're eligible for a Genius discount at Habitat Apartments Ferran! To save at this property, all you have to do issign in.Situated in El Gótico, one of Barcelona’s central neighbourhoods, Habitat Apartments Ferran offers elegant apartments with air conditioning, heating, and free Wi-Fi. Liceu Metro Station is a 2-minute walk away.

These spacious apartments include a living area with satellite TV and dining table. Each also has a private kitchen, complete with an oven and washing machine.

Some apartments boast a private terrace with outdoor furniture. All of them have a private bathroom with a bathtub or a shower and hairdryer. Towels and bed linen are provided.

The charming Plaza Reial Square, famous for its bars and lampposts designed by Gaudì, is 120 metres from the apartments. There are numerous shops within 5 minutes' walk of the property and the colourful Boquería Market is 280 metres away.

Given their central location, the apartments are within walking distance of many sights. You can walk to Barcelona’s Gothic Cathedral in 5 minutes and Barceloneta Beach is 25 minutes' walk away."
476,Pool House Barcelona,8.0,"Six-Bedroom House
Entire holiday home • 6 bedrooms • 1 living room • 3 bathrooms • 1 kitchen • 300m²
13 beds (9 singles, 3 doubles, 1 sofa bed)
Only 1 left at this price on our site","€ 4,115","Gràcia, BarcelonaShow on map4.3 km from centreMetro access",https://www.booking.com/hotel/es/your-house-in-barcelona.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=475&sr_order=popularity&srpvid=fb89a2ec06f10296&srepoch=1706656311&all_sr_blocks=63996405_326815329_6_0_0&highlighted_blocks=63996405_326815329_6_0_0&matching_block_id=63996405_326815329_6_0_0&sr_pri_blocks=63996405_326815329_6_0_0__411500&from=searchresults#hotelTmpl,"You're eligible for a Genius discount at Pool House Barcelona! To save at this property, all you have to do issign in.Offering a garden with an outdoor swimming pool and BBQ facilities, Pool House Barcelona is set on the foothills of Tibidabo, in Barcelona. This property has impressive city views and free Wi-Fi.

Pool House Barcelona can be rented as an entire house, or alternatively is it possible to rent just a room.

The modern house offers air-conditioned rooms with simple décor. Towels and bed linen are provided. There is a furnished terrace as well as a common area with a TV lounge, large dining area and shared kitchen.

Pool House Barcelona is a 10-minute walk from a variety of Catalan restaurants. Penitents Metro Station is 10 minutes’ walk and Park Güell is a 20-minute walk away. Plaza Catalunya and the old town are 6 stops by metro. Barcelona Airport is 20 km from the property."
477,Habitat Apartments Barcelona Classic,7.0,"Deluxe Apartment
Entire apartment • 4 bedrooms • 1 living room • 3 bathrooms • 1 kitchen • 180m²
4 extra-large double beds
Only 1 left at this price on our site","€ 8,304","Eixample, BarcelonaShow on map1.2 km from centreMetro accessBeach nearby",https://www.booking.com/hotel/es/habitat-apartments-barcelona-classic.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=476&sr_order=popularity&srpvid=fb89a2ec06f10296&srepoch=1706656316&all_sr_blocks=170567214_90031455_0_0_0&highlighted_blocks=170567214_90031455_0_0_0&matching_block_id=170567214_90031455_0_0_0&sr_pri_blocks=170567214_90031455_0_0_0__830400&from=searchresults#hotelTmpl,"Offering accommodation with air conditioning, Habitat Apartments Barcelona Classic is set in Barcelona centre, 400 metres from La Pedrera. Casa Batllo is 600 metres from the property and Sagrada Familia is 1 km away.

This stylish and bright apartment features modern décor, a flat-screen TV with satellite channels, heating, air conditioning, and 2 small balconies. The living room comes with a large sofa, dining area, and an open plan kitchen. The private bathroom comes with a hairdryer. Free WiFi is available.

The nearest airport is Barcelona El Prat Airport, 13 km from Habitat Apartments Barcelona Classic."
478,SibsBcn-Paseo de Gracia Penthouse-Luxury-Terraces,8.7,"Three-Bedroom Apartment
Entire apartment • 3 bedrooms • 2 bathrooms • 100m²
5 beds (4 singles, 1 large double)
Only 1 left at this price on our site","€ 12,917","Eixample, BarcelonaShow on map0.9 km from centreMetro accessBeach nearby",https://www.booking.com/hotel/es/sibs-paseo-de-gracia-2-rooftop-pedrera-batllo.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=477&sr_order=popularity&srpvid=fb89a2ec06f10296&srepoch=1706656316&all_sr_blocks=933605601_365439807_2_0_0&highlighted_blocks=933605601_365439807_2_0_0&matching_block_id=933605601_365439807_2_0_0&sr_pri_blocks=933605601_365439807_2_0_0__1291700&from=searchresults#hotelTmpl,"You're eligible for a Genius discount at SibsBcn-Paseo de Gracia Penthouse-Luxury-Terraces! To save at this property, all you have to do issign in.Featuring air-conditioned accommodation with a terrace, SibsBcn-Paseo de Gracia Penthouse-Luxury-Terraces is set in Barcelona. Guests staying at this apartment have access to a fully equipped kitchen and a balcony. The property is less than 1 km from the city centre and a 2-minute walk from Casa Batllo.

With 3 bedrooms and 2 bathrooms, this recently renovated apartment comes with a flat-screen TV. The accommodation is non-smoking.

Popular points of interest near the apartment include Passeig de Gracia, Passeig de Gracia Metro Station and La Pedrera. The nearest airport is Barcelona El Prat Airport, 13 km from SibsBcn-Paseo de Gracia Penthouse-Luxury-Terraces."
479,Sunotel Junior,8.0,"Classic Double Room
1 double bed
Only 6 rooms left at this price on our site",€ 986,"Eixample, BarcelonaShow on map1.9 km from centreMetro access",https://www.booking.com/hotel/es/junior.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=478&sr_order=popularity&srpvid=fb89a2ec06f10296&srepoch=1706656316&all_sr_blocks=9102202_88190408_0_2_0&highlighted_blocks=9102202_88190408_0_2_0&matching_block_id=9102202_88190408_0_2_0&sr_pri_blocks=9102202_88190408_0_2_0__98556&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Offering panoramic views from its rooftop terrace, which has a seasonal hot tub and swimming pool, Sunotel Junior is set 300 metres from Francesc Macià Square. It offers free, high-speed WiFi.

All rooms at Sunotel Junior have air conditioning, a flat-screen TV, soundproofed windows and a fully equipped bathroom.

Guests can enjoy a varied buffet breakfast each morning. The hotel’s restaurant, Pa'l Caldero, offers a selection of dishes from around the world. There is also a range of cafés and restaurants nearby.

You will find a 24-hour reception that offers a luggage storage service and free pool towels. There are also several meeting rooms available.

The Sunotel is a 5-minute walk from Hospital Clinic Metro Station, and Sants Railway Station is just 2 metro stops away.

FC Barcelona’s famous Camp Nou Stadium can be reached in 15 minutes by public transport, and Plaza de Catalunya and Las Ramblas are also around 15 minutes away."
